anime_id,name,genre,type,episodes,rating,members
5311,Nagato Yuki-chan no Shoushitsu,"Comedy, Romance, School, Seinen, Slice of Life",TV,16,6.77,62601
5312,Teekyuu 4,"Comedy, Shounen, Sports",TV,12,6.88,10094
5313,Junketsu no Maria,"Comedy, Fantasy, Historical, Magic, Seinen",TV,12,7.29,75460
5314,Triage X,"Action, Adventure, Ecchi, Shounen",TV,10,6.44,59632
5315,Tribe Cool Crew,"Music, School",TV,50,7.05,3334
5316,Yakata: Kannou Kitan,Hentai,OVA,2,6.83,2465
5317,Under the Dog,"Action, Sci-Fi, Thriller",OVA,1,6.55,29922
5318,Ghost in the Shell (2015),"Action, Mecha, Police, Psychological, Sci-Fi",Movie,1,7.67,19872
5319,Shinkyoku no Grimoire The Animation,"Demons, Fantasy, Hentai, Supernatural",OVA,2,6.83,2072
5320,Diabolik Lovers OVA,"Harem, School, Shoujo, Vampire",OVA,1,6.06,13638
5321,Show By Rock!!,"Comedy, Music",TV,12,7.17,32061
5322,Karen Senki,"Action, Sci-Fi",ONA,11,5.9,8697
5323,Fate/kaleid liner Prisma☆Illya 2wei Herz!,"Action, Comedy, Fantasy, Magic, Slice of Life",TV,10,7.39,42499
5324,Jutaijima,Hentai,OVA,2,6.71,2345
5325,Ane Log: Moyako Neesan no Honpen wo Tobidashite Tomaranai Monologue,"Comedy, Ecchi, Romance, Shounen, Slice of Life",OVA,6,6.34,2866
5326,Tantei Kageki Milky Holmes TD,"Comedy, Mystery, Super Power",TV,12,6.47,4967
5327,God Eater,"Action, Fantasy, Military, Sci-Fi",TV,13,7.55,192433
5328,Aldnoah.Zero 2nd Season,"Action, Mecha, Sci-Fi, Space",TV,12,7.15,149364
5329,Baby Steps 2nd Season,"Romance, School, Shounen, Sports",TV,25,8.2,36251
5330,Saki Biyori Animation,"Comedy, School, Seinen, Slice of Life",OVA,1,6.85,1682
5331,Binan Koukou Chikyuu Bouei-bu LOVE!,"Comedy, Magic, School, Slice of Life",TV,12,7.11,45873
5332,Battle Spirits: Burning Soul,"Action, Kids",TV,51,6.92,1811
5333,Shounen Hollywood: Holly Stage for 50,"Music, Shoujo, Slice of Life",TV,13,6.66,3800
5334,Jokei Kazoku III: Himitsu - The Anime,Hentai,OVA,1,6.32,1316
5335,Plastic Memories,"Drama, Romance, Sci-Fi",TV,13,7.95,213493
5336,Doamaiger D,"Action, Comedy, Mecha",TV,13,5.34,929
5337,Nisekoi:,"Comedy, Harem, Romance, School, Shounen",TV,12,7.5,180686
5338,Cardfight!! Vanguard G,"Action, Game, Shounen",TV,48,6.9,4960
5339,Dragon Nest: Warriors&#039; Dawn,"Action, Adventure, Fantasy, Magic",Movie,1,7.31,1928
5340,Heavy Object,"Action, Mecha, Military, Sci-Fi",TV,24,7.41,68382
5341,Durarara!!x2 Ten,"Action, Mystery, Supernatural",TV,12,8.12,132506
5342,Durarara!!x2 Ketsu,"Action, Mystery, Supernatural",TV,12,8.23,115295
5343,Madan no Ou to Vanadis: Tigre-kun to Vanadi-chu,Comedy,ONA,14,6.8,8472
5344,Eromame,Hentai,OVA,2,6.4,1854
5345,Ana no Oku no Ii Tokoro,Hentai,OVA,2,6.35,2104
5346,Tokyo Ghoul √A,"Action, Drama, Horror, Mystery, Psychological, Seinen, Supernatural",TV,12,7.52,408357
5347,Otome Hime,Hentai,OVA,1,6.36,1526
5348,Anime de Wakaru Shinryounaika,"Comedy, Seinen",ONA,20,6.76,21416
5349,Urawa no Usagi-chan,"Comedy, School, Slice of Life",TV,12,5.45,8554
5350,Lupin III (2015),"Action, Adventure, Comedy, Shounen",TV,24,7.97,16938
5351,Steins;Gate: Soumei Eichi no Cognitive Computing,Comedy,ONA,4,7.45,34426
5352,Senran Kagura: Estival Versus - Shoujo-tachi no Sentaku,"Action, Comedy, Ecchi",OVA,1,6.59,6920
5353,Hana to Alice: Satsujin Jiken,"Drama, Mystery, Slice of Life",Movie,1,7.47,9766
5354,Hibike! Euphonium,"Drama, Music, School",TV,13,8.03,134694
5355,K: Return of Kings,"Action, Super Power, Supernatural",TV,13,7.82,114904
5356,Macross Δ,"Action, Mecha, Military, Music, Romance, Sci-Fi, Space",TV,26,7.34,30308
5357,Tsukimonogatari,"Comedy, Mystery, Supernatural",TV,4,8.21,111009
5358,Shigatsu wa Kimi no Uso: Moments,"Music, Shounen",OVA,1,7.81,41368
5359,Dungeon ni Deai wo Motomeru no wa Machigatteiru Darou ka,"Action, Adventure, Comedy, Fantasy, Romance",TV,13,7.88,336349
5360,Nihon Animator Mihonichi,"Action, Dementia, Ecchi, Fantasy, Mecha, Military, Music, School, Sci-Fi, Space, Supernatural",ONA,35,7.56,16942
5361,Yoru no Yatterman,"Action, Adventure, Comedy, Drama",TV,12,6.6,22662
5362,Sei Brunehilde Gakuen Shoujo Kishidan to Junpaku no Panty The Animation,Hentai,OVA,1,7.22,2935
5363,Buta no Gotoki Sanzoku ni Torawarete Shojo wo Ubawareru Kyonyuu Himekishi &amp; Onna Senshi,Hentai,OVA,1,6.14,1992
5364,Shokugeki no Souma,"Ecchi, School, Shounen",TV,24,8.61,348951
5365,Miss Monochrome: The Animation - Manager,"Comedy, Music, Slice of Life",OVA,1,6.37,3808
5366,Fastening Days,"Kids, Magic",ONA,2,6.52,3076
5367,Ketsuekigata-kun! 2,Comedy,TV,12,6.74,2265
5368,Harmony,"Psychological, Sci-Fi",Movie,1,7.21,25245
5369,Saint Seiya: Soul of Gold,"Action, Adventure, Fantasy, Sci-Fi, Shounen",ONA,13,7.28,11992
5370,Etotama,"Action, Comedy, Fantasy",TV,12,7.04,36463
5371,Death Parade,"Drama, Game, Mystery, Psychological, Thriller",TV,12,8.33,383914
5372,Arslan Senki (TV),"Action, Adventure, Drama, Fantasy, Historical, Shounen",TV,25,7.88,152811
5373,Sengoku Musou,"Action, Historical, Samurai",TV,12,6.67,13272
5374,Trinity Seven OVA,"Action, Comedy, Ecchi, Fantasy, Harem, Magic, Romance, School, Supernatural",OVA,1,7.53,38197
5375,Ore Monogatari!!,"Comedy, Romance, Shoujo",TV,24,8.11,200833
5376,Ookami Shoujo to Kuro Ouji OVA,"Comedy, Romance, School, Shoujo",OVA,1,7.45,19592
5377,Oni Chichi 2: Harvest,Hentai,OVA,1,6.94,4310
5378,Koi Maguwai,Hentai,OVA,1,6.83,2633
5379,Kanojo wa Dare to demo Sex Suru.,Hentai,OVA,2,6.72,3054
5380,Joukamachi no Dandelion,"Comedy, Seinen, Slice of Life, Super Power",TV,12,7.32,64307
5381,Ao no Kanata no Four Rhythm,"Drama, School, Sci-Fi, Sports",TV,12,6.98,72174
5382,Kyoukai no Rinne (TV),"Comedy, Romance, School, Shounen, Supernatural",TV,25,6.98,47036
5383,Pokemon Omega Ruby &amp; Alpha Sapphire: Mega Special Animation,"Action, Adventure, Fantasy, Kids",ONA,1,7.04,4068
5384,Detective Conan Movie 19: The Hellfire Sunflowers,"Action, Mystery, Police, Shounen",Movie,1,7.77,8600
5385,Sidonia no Kishi Movie,"Action, Mecha, Sci-Fi, Seinen, Space",Movie,1,7.34,5472
5386,Rokka no Yuusha,"Action, Adventure, Fantasy, Magic, Mystery",TV,12,7.63,218747
5387,Precure All Stars Movie: Haru no Carnival♪,"Action, Comedy, Fantasy, Magic, Music, Shoujo",Movie,1,6.58,988
5388,Ikenai Koto The Animation,Hentai,OVA,1,6.11,1689
5389,Nosewasure: Onna Kyoushi Chuuzenji Ayano no Inutsu na Kore kara,Hentai,OVA,2,5.89,1505
5390,Garo: Guren no Tsuki,"Action, Demons, Fantasy, Magic, Supernatural",TV,23,5.96,17515
5391,Garo Movie: Divine Flame,"Action, Demons, Fantasy, Magic, Supernatural",Movie,1,7.18,7179
5392,Hetalia: The World Twinkle,"Comedy, Historical, Parody",ONA,15,7.58,15872
5393,Punch Line,"Comedy, Ecchi, Sci-Fi, Super Power, Supernatural",TV,12,7.16,93000
5394,Ranpo Kitan: Game of Laplace,Mystery,TV,11,6.75,66777
5395,Subete ga F ni Naru: The Perfect Insider,"Mystery, Psychological, Sci-Fi",TV,11,7.35,81230
5396,Koutetsujou no Kabaneri,"Action, Drama, Fantasy, Horror",TV,12,7.39,253027
5397,Shisha no Teikoku,"Historical, Psychological, Sci-Fi",Movie,1,7.04,31182
5398,Go! Princess Precure,"Action, Comedy, Fantasy, Magic, School, Shoujo, Slice of Life",TV,50,7.74,5098
5399,Duan Nao,"Mystery, Sci-Fi, Shounen, Thriller",ONA,16,6.42,1812
5400,Kyoukai no Kanata Movie: I&#039;ll Be Here - Mirai-hen,"Fantasy, Slice of Life, Supernatural",Movie,1,8.35,59815
5401,Yamada-kun to 7-nin no Majo (TV),"Comedy, Harem, Mystery, Romance, School, Shounen, Supernatural",TV,12,7.91,193566
5402,One Piece: Episode of Alabasta - Prologue,"Action, Adventure, Fantasy, Shounen",OVA,1,7.41,4225
5403,Fate/stay night: Unlimited Blade Works 2nd Season,"Action, Fantasy, Magic, Shounen, Supernatural",TV,13,8.45,205987
5404,Isuca: Gokuraku,"Comedy, Ecchi, Romance, Seinen, Supernatural",OVA,1,6.36,9464
5405,Kokoro ga Sakebitagatterunda.,"Drama, Romance, School",Movie,1,8.32,59652
5406,Shouwa Genroku Rakugo Shinjuu,"Drama, Historical, Josei",TV,13,8.59,71295
5407,Boruto: Naruto the Movie,"Action, Comedy, Martial Arts, Shounen, Super Power",Movie,1,8.03,74690
5408,Yu☆Gi☆Oh!: The Dark Side of Dimensions,"Adventure, Game, Shounen",Movie,1,7.53,10263
5409,Futabu!!,"Hentai, School, Yuri",OVA,2,7.28,4447
5410,Gunslinger Stratos: The Animation,"Action, Sci-Fi",TV,12,6.23,47587
5411,Bakemono no Ko,"Adventure, Supernatural",Movie,1,8.58,80825
5412,Mikagura Gakuen Kumikyoku,"Action, Comedy, School, Shoujo Ai",TV,12,6.82,47642
5413,Okusama ga Seitokaichou!,"Comedy, Ecchi, Romance, School, Shounen",TV,12,6.88,91241
5414,Himouto! Umaru-chan,"Comedy, School, Seinen, Slice of Life",TV,12,7.55,158041
5415,Tesagure! Bukatsumono Spin-off Purupurun Sharumu to Asobou,"Parody, School, Slice of Life",TV,12,6.88,2007
5416,"Wake Up, Girls! Seishun no Kage","Drama, Music",Movie,1,7.15,3560
5417,Koe no Katachi,"Drama, School, Shounen",Movie,1,9.05,102733
5418,Pokemon: Pikachu to Pokemon Ongakutai,"Adventure, Fantasy, Kids",Movie,1,6.45,1509
5419,Shabura Rental: Ecchi na Oneesan to no Eroero Rental Obenkyou The Animation,Hentai,OVA,1,6.81,2068
5420,Takamiya Nasuno Desu!: Teekyuu Spin-off,"Comedy, Shounen",TV,12,6.57,8213
5421,Kaitou Joker 2nd Season,"Adventure, Comedy, Mystery, Shounen",TV,13,7.25,2655
5422,New Initial D Movie: Legend 2 - Tousou,"Cars, Seinen, Sports",Movie,1,7.9,4641
5423,Hidan no Aria AA,"Action, School, Shoujo Ai",TV,12,6.4,39538
5424,Haikyuu!! Second Season,"Comedy, Drama, School, Shounen, Sports",TV,25,8.93,179342
5425,"Gate: Jieitai Kanochi nite, Kaku Tatakaeri","Action, Adventure, Fantasy, Military",TV,12,7.97,244314
5426,Owari no Seraph: Nagoya Kessen-hen,"Action, Drama, Shounen, Supernatural, Vampire",TV,12,7.84,190058
5427,Vampire Holmes,"Comedy, Mystery, Supernatural, Vampire",TV,12,3.63,10403
5428,Mushishi Zoku Shou: Suzu no Shizuku,"Adventure, Fantasy, Historical, Mystery, Seinen, Slice of Life, Supernatural",Movie,1,8.75,32266
5429,Idol☆Sister,"Harem, Hentai",OVA,1,7.12,4286
5430,Gintama°,"Action, Comedy, Historical, Parody, Samurai, Sci-Fi, Shounen",TV,51,9.25,114262
5431,To LOVE-Ru Darkness 2nd,"Comedy, Ecchi, Harem, Romance, School, Sci-Fi, Shounen",TV,12,7.8,73909
5432,Ame-iro Cocoa,"Comedy, Slice of Life",TV,12,4.8,14295
5433,Charlotte,"Drama, School, Super Power",TV,13,7.91,310137
5434,Wooser no Sono Higurashi: Mugen-hen,"Comedy, Fantasy, Slice of Life",TV,13,6.77,2810
5435,Shinmai Maou no Testament OVA,"Action, Demons, Ecchi, Fantasy, Harem, Romance",OVA,1,7.16,33466
5436,Robot Girls Z Plus,"Comedy, Mecha, Parody",ONA,6,6.3,3863
5437,Danna ga Nani wo Itteiru ka Wakaranai Ken 2 Sure-me,"Comedy, Seinen, Slice of Life",TV,13,7.49,73285
5438,Lovely x Cation The Animation,Hentai,OVA,2,7.27,3348
5439,Sei Yariman Sisters Pakopako Nikki The Animation,Hentai,OVA,1,6.8,2324
5440,Wangpai Yushi,"Comedy, Fantasy, School, Shounen, Supernatural",ONA,39,6.9,1184
5441,Yaoguai Mingdan,"Action, Comedy, Ecchi, Fantasy, Romance",ONA,18,6.72,4388
5442,Grisaia no Rakuen,"Drama, Harem, Psychological, Romance",TV,10,8.08,111962
5443,Sore ga Seiyuu!,"Comedy, Slice of Life",TV,13,7.15,25707
5444,Genkaku Cool na Sensei ga Aheboteochi!,Hentai,OVA,2,7.22,2962
5445,Kurage no Shokudou,"Drama, Slice of Life",OVA,1,6.32,8112
5446,Ghost in the Shell: Arise - Alternative Architecture,"Mecha, Police, Psychological, Sci-Fi",TV,10,7.33,21805
5447,Ongaku Shoujo,"Music, Slice of Life",Movie,1,6.38,6289
5448,Aki no Kanade,"Music, School, Slice of Life",Movie,1,7.21,9611
5449,Happy ComeCome,"Comedy, Sci-Fi, Slice of Life",Movie,1,5.65,758
5450,Kumi to Tulip,"Kids, Sci-Fi",Movie,1,6.14,999
5451,Fukubiki! Triangle: Futaba wa Atafuta ♥,Hentai,OVA,1,6.74,2720
5452,Mankitsu Happening,Hentai,OVA,4,7.83,8510
5453,Denpa Kyoushi (TV),"Comedy, Romance, School, Shounen",TV,24,6.94,67336
5454,Ikoku na Retro,Hentai,OVA,1,6.31,1439
5455,Shoujo Kyouiku,Hentai,OVA,2,6.64,2680
5456,Nar Doma,Comedy,TV,26,5.02,2124
5457,Ienai Koto The Animation,Hentai,OVA,2,6.05,1973
5458,Haikyuu!! Movie 1: Owari to Hajimari,"Comedy, Drama, School, Shounen, Sports",Movie,1,7.94,13094
5459,Sinbad: Soratobu Hime to Himitsu no Shima,Adventure,Movie,1,6.41,881
5460,Taboo Tattoo,"Action, Comedy, Martial Arts, Mystery, Super Power, Supernatural",TV,12,6.11,99460
5461,Jitsu wa Watashi wa,"Comedy, Fantasy, Romance, School, Shounen, Supernatural",TV,13,7.15,88500
5462,Shimoneta to Iu Gainen ga Sonzai Shinai Taikutsu na Sekai,"Comedy, Ecchi, School",TV,12,7.53,193822
5463,Gochuumon wa Usagi Desu ka??,"Comedy, Slice of Life",TV,12,8.01,38102
5464,Overlord,"Action, Adventure, Fantasy, Game, Magic, Supernatural",TV,13,8.04,244268
5465,Honoo no Haramase Paidol My★Star Gakuen Z The Animation,Hentai,OVA,1,7.08,2254
5466,Namaiki: Kissuisou e Youkoso! The Animation,Hentai,OVA,1,7.15,3475
5467,3Ping Lovers!☆Ippu Nisai no Sekai e Youkoso♪ The Animation,Hentai,OVA,1,7.05,3541
5468,Tamayura: Sotsugyou Shashin Part 2 - Hibiki,"Comedy, Drama, Slice of Life",Movie,1,7.85,3304
5469,Tamayura: Sotsugyou Shashin Part 3 - Akogare,"Comedy, Drama, Slice of Life",Movie,1,7.88,3089
5470,Tamayura: Sotsugyou Shashin Part 4 - Ashita,"Comedy, Drama, Slice of Life",Movie,1,8.1,3187
5471,Boku no Yayoi-san,Hentai,OVA,2,6.2,1915
5472,Ushio to Tora (TV),"Action, Adventure, Comedy, Demons, Shounen, Supernatural",TV,26,7.71,90931
5473,Meiji Tokyo Renka Movie: Yumihari no Serenade,"Fantasy, Harem, Romance, Shoujo",Movie,1,6.79,5745
5474,BAR Kiraware Yasai,Comedy,TV,13,5.04,1785
5475,Go! Princess Precure Movie: Go! Go!! Gouka 3-bondate!!!,"Fantasy, Kids, Magic, Shoujo",Movie,1,6.89,1103
5476,Chu Feng: B.E.E,"Action, Comedy, Fantasy, Mecha, Romance, School, Sci-Fi",ONA,6,6.17,11481
5477,Junai Maniac,Hentai,OVA,2,6.49,1737
5478,Kedamono-tachi no Sumu Ie de,Hentai,OVA,2,6.25,2185
5479,Million Doll,Music,TV,11,4.95,8389
5480,Nami,Dementia,Movie,1,2.67,1817
5481,"Diabolik Lovers More,Blood","Harem, School, Shoujo, Vampire",TV,12,6.13,37924
5482,Gunslinger Stratos,"Action, Sci-Fi",ONA,1,6.19,2666
5483,Dance with Devils,"Demons, Harem, Romance, Shoujo, Supernatural",TV,12,6.71,38618
5484,Momokuri,"Comedy, Romance, Slice of Life",ONA,26,7.25,26147
5485,ReLIFE,"Romance, School, Slice of Life",TV,13,8.24,202249
5486,Nanbaka,"Action, Comedy, Drama",TV,13,7.19,57325
5487,Jewelpet Magical Change,"Comedy, Fantasy, Magic, Shoujo",TV,39,6.62,1007
5488,Future Card Buddyfight 100,Game,TV,50,6.98,1365
5489,Chaos Dragon: Sekiryuu Seneki,"Action, Fantasy, Supernatural",TV,12,5.86,62257
5490,Akagami no Shirayuki-hime,"Drama, Fantasy, Romance, Shoujo",TV,12,7.93,157551
5491,Danchigai,"Comedy, Slice of Life",TV,12,6.64,37913
5492,Allargando The Animation,Hentai,OVA,1,6.53,2115
5493,Etsuraku no Tane The Animation,Hentai,OVA,1,6.16,1789
5494,Big Order,"Action, Shounen, Super Power",OVA,1,6.18,17237
5495,Sakurako-san no Ashimoto ni wa Shitai ga Umatteiru,Mystery,TV,12,7.49,99665
5496,Aoharu x Kikanjuu,"Action, Comedy, Shounen, Sports",TV,12,7.29,97674
5497,Diamond no Ace: Second Season,"Comedy, School, Shounen, Sports",TV,51,8.5,38531
5498,Prison School,"Comedy, Ecchi, Romance, School, Seinen",TV,12,8.03,227734
5499,Kuro no Kyoushitsu,Hentai,OVA,1,6.77,2530
5500,Gakuen de Jikan yo Tomare,Hentai,OVA,4,7.25,5163
5501,Triage X: Recollection XOXO,"Action, Ecchi, School, Shounen",OVA,1,6.63,8509
5502,Venus Project: Climax,"Action, Music",TV,6,5.5,4974
5503,Momoiro Milk,Hentai,OVA,2,6.37,1628
5504,One Punch Man,"Action, Comedy, Parody, Sci-Fi, Seinen, Super Power, Supernatural",TV,12,8.82,552458
5505,Yuru Yuri San☆Hai!,"Comedy, School, Shoujo Ai, Slice of Life",TV,12,8.04,44335
5506,Fw:Hamatora,"Comedy, Mystery, Super Power",Movie,1,7.2,3718
5507,Mini Hama: Minimum Hamatora,"Comedy, Mystery, School, Shounen, Super Power",TV,8,6.53,1947
5508,Rakudai Kishi no Cavalry,"Action, Ecchi, Fantasy, Romance, School",TV,12,7.78,188685
5509,"High School DxD New: Oppai, Tsutsumimasu!","Comedy, Demons, Ecchi, Romance, School",OVA,1,7.45,41436
5510,Monster Musume no Iru Nichijou,"Comedy, Ecchi, Fantasy, Harem, Romance, Seinen",TV,12,7.39,181845
5511,Strike the Blood: Valkyria no Oukoku-hen,"Action, Ecchi, Fantasy, School, Shounen, Supernatural, Vampire",OVA,2,7.44,29176
5512,The iDOLM@STER Cinderella Girls 2nd Season,"Comedy, Drama, Music",TV,12,7.38,16736
5513,Doukyuusei (Movie),"Romance, School, Shounen Ai, Slice of Life",Movie,1,8.53,28864
5514,Nanatsu no Taizai OVA,"Action, Adventure, Fantasy, Shounen, Supernatural",OVA,2,7.85,37540
5515,Wakaba*Girl,"Comedy, School, Slice of Life",TV,13,7.01,22773
5516,Turnover,"School, Slice of Life",ONA,1,5.92,1150
5517,Shinmai Maou no Testament Burst,"Action, Demons, Ecchi, Fantasy, Harem, Romance",TV,10,7.13,93293
5518,Haikyuu!! Movie 2: Shousha to Haisha,"Comedy, Drama, School, Shounen, Sports",Movie,1,7.81,10558
5519,Shinmai Maou no Testament Burst OVA,"Action, Demons, Ecchi, Fantasy, Harem, Romance",OVA,1,6.9,19251
5520,Akatsuki no Yona OVA,"Action, Comedy, Fantasy, Shoujo",OVA,3,7.92,29398
5521,Starmyu,"Music, School, Slice of Life",TV,12,7.08,21032
5522,Nagato Yuki-chan no Shoushitsu: Owarenai Natsuyasumi,"Comedy, Seinen, Slice of Life",OVA,1,6.83,9773
5523,Aquarion Logos,"Action, Comedy, Drama, Fantasy, Mecha, Romance, Sci-Fi",TV,26,5.89,11756
5524,Classroom☆Crisis,"School, Sci-Fi",TV,13,7.16,55977
5525,Miss Monochrome: The Animation 2,"Comedy, Music, Slice of Life",TV,13,6.61,12064
5526,Valkyrie Drive: Mermaid,"Action, Ecchi, Fantasy, Shoujo Ai",TV,12,6.38,45400
5527,Yowamushi Pedal Movie,"Comedy, Drama, Shounen, Sports",Movie,1,7.84,8838
5528,High☆Speed!: Free! Starting Days,"School, Slice of Life, Sports",Movie,1,8.15,24310
5529,"Wake Up, Girls! Beyond the Bottom","Drama, Music",Movie,1,7.18,2555
5530,Wakako-zake,"Seinen, Slice of Life",TV,12,6.67,18933
5531,"Wake Up, Girls! Deai no Kiroku: A Brief Recording",Music,OVA,1,6.39,810
5532,Maro no Kanja wa Gatenkei,Hentai,OVA,2,6.05,1721
5533,Tokyo Ghoul: &quot;Jack&quot;,"Action, Drama, Horror, School, Seinen, Supernatural",OVA,1,7.71,70635
5534,Kanojo ga Nekomimi ni Kigaetara,Hentai,OVA,1,6.48,1777
5535,Noragami Aragoto,"Action, Adventure, Shounen, Supernatural",TV,13,8.48,299434
5536,Nisekoimonogatari,Music,ONA,1,7.04,17116
5537,Kagewani,"Horror, Mystery, Supernatural, Thriller",TV,13,6.54,19225
5538,Gakuen Handsome The Animation,"Comedy, Parody, School, Shounen Ai",OVA,1,6.63,2038
5539,Gundam Build Fighters Try: Island Wars,"Action, Mecha, Sci-Fi",OVA,1,7.07,3569
5540,Rasen Sokou no Dystopia,Hentai,OVA,2,6.01,1943
5541,Gakusen Toshi Asterisk,"Action, Comedy, Ecchi, Fantasy, Harem, Romance, School, Sci-Fi, Supernatural",TV,12,7.14,168657
5542,Touhou Niji Sousaku Doujin Anime: Musou Kakyou Special,"Fantasy, Magic",OVA,1,7.05,2540
5543,Soukyuu no Fafner: Dead Aggressor - Exodus 2nd Season,"Action, Drama, Mecha, Military, Sci-Fi",TV,13,7.74,6787
5544,Teekyuu 5,"Comedy, Shounen, Sports",TV,12,6.87,8381
5545,Futabu! Mix: Futanari World,"Hentai, School, Yuri",OVA,1,6.72,3323
5546,Taifuu no Noruda,"Drama, School, Sci-Fi, Supernatural",Movie,1,6.35,14281
5547,Ane Yome Quartet,Hentai,OVA,2,7.25,3921
5548,Animegatari,Comedy,Movie,1,5.36,1308
5549,Shin Atashin&#039;chi,"Comedy, Slice of Life",TV,26,7.14,1202
5550,Itoshi no Muco,"Comedy, Slice of Life",TV,25,6.86,4272
5551,Long Riders!,"Comedy, Shounen, Slice of Life, Sports",TV,12,6.33,11562
5552,Ansatsu Kyoushitsu (TV) 2nd Season,"Action, Comedy, School, Shounen",TV,25,8.68,176475
5553,Gakuen no Ikenie: Nagusami Mono to Kashita Kyonyuu Furyou Shoujo,Hentai,OVA,1,5.76,1539
5554,Queen&#039;s Blade: Grimoire,"Action, Adventure, Ecchi, Fantasy",OVA,2,6.48,3831
5555,Dragon Ball Super,"Action, Adventure, Comedy, Fantasy, Martial Arts, Shounen, Super Power",TV,1,7.4,111443
5556,Victorian Maid Maria no Houshi,Hentai,OVA,1,7.25,2453
5557,Makura no Danshi,Shoujo,TV,12,4.93,19386
5558,Kamisama Hajimemashita: Kako-hen,"Comedy, Demons, Fantasy, Shoujo, Supernatural",OVA,4,8.64,33422
5559,Code Geass: Boukoku no Akito Final - Itoshiki Monotachi e,"Action, Mecha, Military",Movie,1,7.28,23592
5560,Hacka Doll The Animation,"Comedy, Sci-Fi",TV,13,6.59,19502
5561,Young Black Jack,"Drama, Historical, Seinen",TV,12,7.32,42139
5562,Hyoudou Ibuki: Kanpeki Ibuki Kaichou ga Kousoku Do M!? na Wake,Hentai,OVA,2,6.75,2568
5563,Fushigi na Somera-chan,"Comedy, Magic, Slice of Life",TV,12,5.97,7988
5564,Saijaku Muhai no Bahamut,"Action, Ecchi, Fantasy, Harem, Mecha, Romance, School, Supernatural",TV,12,6.87,94430
5565,Monster Strike,"Action, Fantasy, Game",ONA,51,6.66,7089
5566,Maid-san to Boin Damashii,"Harem, Hentai",OVA,1,5.71,1498
5567,Bikini Warriors,"Comedy, Ecchi, Fantasy, Parody",TV,12,5.34,35004
5568,Yowamushi Pedal: Re:ROAD,"Drama, Shounen, Sports",Movie,1,7.48,3088
5569,Bakuon!!,"Comedy, Seinen, Slice of Life",TV,12,6.61,31295
5570,Schwarzesmarken,"Action, Drama, Historical, Mecha, Military, Sci-Fi",TV,12,7,51632
5571,Gyakuten Majo Saiban: Chijo na Majo ni Sabakarechau The Animation,Hentai,OVA,1,6.6,2791
5572,Netoraserare,Hentai,OVA,2,5.68,1549
5573,City Hunter: Ryou no Propose,"Action, Comedy, Mystery, Police",OVA,1,6.8,1070
5574,Suzakinishi the Animation,"Comedy, Slice of Life",TV,12,5.64,3190
5575,Love Live! School Idol Project 2nd Season Recap,"Music, School, Slice of Life",OVA,1,7.5,3213
5576,Kono Subarashii Sekai ni Shukufuku wo!,"Adventure, Comedy, Fantasy, Supernatural",TV,10,8.03,244877
5577,Aikatsu! Music Award: Minna de Shou wo MoracchaimaShow!,"Music, Shoujo",Movie,1,7.26,1028
5578,UFO Gakuen no Himitsu,"Sci-Fi, Space",Movie,1,5.34,1351
5579,Ajin Part 1: Shoudou,"Action, Horror, Mystery, Seinen, Supernatural",Movie,1,7.84,22279
5580,Ajin Part 2: Shoutotsu,"Action, Horror, Mystery, Seinen, Supernatural",Movie,1,7.51,11377
5581,Ajin Part 3: Shougeki,"Action, Horror, Mystery, Seinen, Supernatural",Movie,1,7.36,9638
5582,Noragami Aragoto OVA,"Action, Adventure, Shounen",OVA,2,8.12,58075
5583,Oni Chichi: Refresh♥,Hentai,OVA,1,7.25,4433
